Customer Lifetime Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount,Vehicle Size
5553.18672,No,Extended,College,Employed,F,33255,Suburban,Married,138,0,20,0,1,662.4,Medsize
26538.57925,No,Basic,Bachelor,Employed,F,94132,Suburban,Married,73,31,68,0,2,350.4,Small
6511.467626,No,Extended,Master,Employed,M,42602,Rural,Married,85,7,75,3,3,63.161647,Medsize
4730.355248,No,Basic,Doctor,Medical Leave,M,17250,Urban,Married,62,16,90,0,3,175.528642,Medsize
2908.020838,No,Basic,College,Employed,M,74212,Urban,Married,73,16,26,0,1,188.878749,Small
4821.156466,No,Basic,Bachelor,Employed,M,85756,Rural,Divorced,61,18,74,0,3,117.036869,Medsize
2248.449633,Yes,Basic,Bachelor,Retired,F,24910,Suburban,Single,63,7,63,1,1,347.857619,Medsize
5232.454958,No,Basic,Bachelor,Employed,M,41596,Suburban,Married,66,12,12,0,5,316.8,Medsize
2557.585549,No,Basic,Bachelor,Employed,M,72202,Suburban,Married,63,12,13,0,1,453.6,Small
5871.175279,No,Extended,Bachelor,Employed,M,33967,Suburban,Divorced,76,0,60,0,8,364.8,Small
3681.978995,No,Extended,Master,Employed,F,77951,Rural,Married,93,28,46,3,1,19.668633,Medsize
5918.066128,No,Basic,Doctor,Employed,F,77521,Suburban,Married,73,6,66,0,3,350.4,Small
16152.90489,No,Basic,College,Unemployed,M,0,Suburban,Divorced,109,12,66,0,2,852.460341,Large
4984.618655,Yes,Basic,Bachelor,Employed,M,86305,Rural,Married,62,1,99,0,5,80.73124,Medsize
6637.228238,No,Extended,High School or Below,Unemployed,M,0,Suburban,Married,92,4,83,2,3,662.4,Medsize
5979.724161,Yes,Extended,High School or Below,Employed,F,57693,Suburban,Divorced,76,16,56,0,3,547.2,Medsize
7736.457821,No,Basic,College,Unemployed,F,0,Rural,Married,112,6,37,3,7,78.975117,Medsize
5644.474853,No,Basic,Bachelor,Employed,M,33137,Suburban,Single,74,16,8,0,4,472.500375,Medsize
6944.739992,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,68,24,31,0,2,489.6,Medsize
7373.225991,No,Basic,College,Employed,F,44938,Suburban,Married,183,7,37,0,1,2069.309854,Large
13979.09014,No,Premium,High School or Below,Employed,M,33617,Suburban,Married,117,6,12,0,2,761.722334,Medsize
2395.968567,No,Basic,College,Employed,M,38460,Urban,Divorced,61,11,98,0,1,191.365686,Medsize
2387.858281,No,Basic,College,Unemployed,M,0,Suburban,Single,67,23,88,0,1,482.4,Medsize
4883.335068,No,Extended,College,Employed,F,40171,Urban,Married,123,13,23,0,1,576.880144,Medsize
20496.69426,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,64,10,72,0,2,307.2,Medsize
2491.317024,Yes,Basic,Doctor,Employed,M,36631,Rural,Divorced,62,30,77,0,1,67.530904,Large
7372.230729,No,Basic,Bachelor,Employed,F,74335,Urban,Single,187,3,4,0,1,896.436023,Small
12625.27947,No,Premium,Bachelor,Employed,F,79421,Rural,Married,104,2,85,0,2,115.126739,Medsize
5261.419836,No,Basic,Bachelor,Employed,M,38466,Urban,Single,68,18,5,0,8,204.685796,Medsize
4895.811925,No,Basic,College,Employed,F,54495,Urban,Married,61,7,3,0,8,182.350945,Medsize
4034.926461,No,Basic,College,Unemployed,F,0,Suburban,Single,112,8,28,0,1,806.4,Medsize
10179.71704,Yes,Premium,Bachelor,Retired,F,14290,Suburban,Married,271,20,40,0,1,1300.8,Medsize
17497.52201,Yes,Basic,College,Unemployed,M,0,Suburban,Divorced,73,9,94,0,2,350.4,Medsize
10569.62547,No,Extended,Bachelor,Employed,M,45776,Rural,Married,89,2,17,0,2,95.95081,Medsize
7842.865664,No,Extended,College,Employed,M,94263,Rural,Married,98,33,78,0,3,112.420211,Medsize
7942.448548,No,Premium,High School or Below,Disabled,F,12181,Suburban,Divorced,108,10,19,0,4,591.511506,Medsize
17002.02246,No,Extended,Bachelor,Employed,M,97268,Rural,Married,85,23,88,0,2,35.278648,Medsize
2602.212965,No,Basic,College,Disabled,F,28995,Suburban,Married,67,28,42,0,1,321.6,Medsize
4112.841668,No,Basic,High School or Below,Disabled,F,25030,Suburban,Married,113,16,97,4,1,542.4,Medsize
5213.068893,No,Basic,College,Disabled,F,12613,Suburban,Divorced,70,6,81,0,3,336,Small
2292.791874,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,64,18,30,0,1,460.8,Medsize
3933.813993,Yes,Basic,High School or Below,Employed,M,25927,Suburban,Single,103,6,20,0,1,674.973614,Medsize
9234.277026,No,Extended,College,Unemployed,F,0,Suburban,Single,134,29,43,0,6,643.2,Medsize
4650.063763,Yes,Basic,College,Retired,M,28215,Suburban,Single,65,15,26,0,3,468,Medsize
3954.344534,Yes,Basic,Bachelor,Disabled,M,18375,Suburban,Married,103,8,50,0,1,535.080276,Large
6953.952351,No,Extended,High School or Below,Employed,F,43221,Urban,Married,87,33,51,0,7,398.735257,Large
2876.775085,No,Extended,Bachelor,Unemployed,M,0,Suburban,Single,84,4,29,0,1,849.011958,Medsize
6265.343299,Yes,Extended,Doctor,Unemployed,F,0,Suburban,Married,84,18,25,1,4,481.025786,Medsize
3145.456489,No,Extended,High School or Below,Employed,M,52082,Suburban,Married,79,2,47,0,1,379.2,Small
2688.878609,No,Basic,High School or Below,Employed,M,50719,Suburban,Single,68,10,28,0,1,394.248334,Medsize
4749.127521,No,Extended,Bachelor,Unemployed,F,0,Suburban,Married,123,33,35,0,1,590.4,Medsize
8364.502793,No,Basic,High School or Below,Unemployed,F,0,Suburban,Married,110,7,40,0,5,528,Small
3450.328786,No,Extended,High School or Below,Employed,M,39248,Urban,Married,87,27,22,0,1,386.765125,Medsize
2935.838245,No,Extended,College,Unemployed,F,0,Suburban,Single,82,11,35,0,1,590.4,Medsize
2772.502139,No,Basic,High School or Below,Employed,M,68463,Suburban,Married,70,19,67,1,1,336,Medsize
3963.40327,No,Extended,High School or Below,Employed,M,38096,Suburban,Divorced,99,3,28,0,1,475.2,Medsize
8062.546117,No,Basic,College,Employed,M,42124,Suburban,Married,101,3,78,0,6,484.8,Medsize
7805.31287,Yes,Basic,College,Retired,F,21073,Suburban,Divorced,106,25,54,1,3,508.8,Small
4855.773614,No,Basic,Bachelor,Employed,F,24149,Suburban,Married,61,15,10,0,3,292.8,Small
2886.451602,Yes,Extended,High School or Below,Retired,F,10312,Suburban,Married,78,10,63,0,1,486.278557,Large
2724.430809,No,Extended,Bachelor,Unemployed,M,0,Suburban,Divorced,77,15,31,0,1,404.82483,Medsize
9976.24549,No,Basic,Bachelor,Employed,M,74115,Urban,Married,63,24,24,0,2,275.349481,Medsize
3755.260251,No,Extended,High School or Below,Employed,M,34624,Urban,Married,95,28,66,0,1,270.370335,Medsize
9642.214529,No,Extended,Bachelor,Employed,F,36108,Suburban,Divorced,128,5,35,2,9,614.4,Large
4573.998134,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,127,22,53,0,1,914.4,Small
4017.055485,No,Premium,High School or Below,Unemployed,M,0,Suburban,Single,118,23,54,0,1,959.849922,Medsize
12052.88693,No,Basic,High School or Below,Employed,F,43184,Urban,Divorced,102,6,81,0,2,376.836888,Small
2525.419695,No,Basic,Doctor,Unemployed,F,0,Rural,Married,67,9,37,0,1,146.301396,Large
8207.777598,No,Premium,College,Employed,M,35349,Suburban,Married,102,7,2,0,4,489.6,Medsize
4569.8758,No,Extended,Bachelor,Unemployed,F,0,Rural,Married,124,32,75,0,1,250.723005,Large
16979.79757,Yes,Basic,Bachelor,Employed,M,35095,Suburban,Divorced,73,25,56,0,2,525.6,Small
18061.91837,No,Basic,High School or Below,Medical Leave,F,13164,Rural,Single,70,0,45,0,2,75.393383,Medsize
5191.047011,No,Premium,High School or Below,Unemployed,M,0,Suburban,Married,141,7,32,0,1,676.8,Medsize
6271.315156,No,Extended,College,Employed,F,94880,Urban,Single,79,18,73,3,3,347.595108,Medsize
4619.449922,No,Basic,College,Employed,M,95301,Suburban,Married,114,34,43,0,1,547.2,Large
8571.480718,No,Premium,Bachelor,Employed,F,56202,Urban,Married,107,19,33,0,8,513.511091,Medsize
3245.479985,No,Extended,College,Employed,F,35592,Suburban,Married,82,34,38,0,1,496.805418,Small
12489.21197,No,Premium,High School or Below,Unemployed,M,0,Suburban,Married,113,4,13,0,2,542.4,Medsize
3799.746262,No,Premium,College,Unemployed,F,0,Suburban,Married,102,1,99,0,1,489.6,Large
10004.74874,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,89,6,55,0,2,640.8,Medsize
5577.669457,No,Basic,Doctor,Disabled,M,11097,Suburban,Married,73,26,50,0,4,350.4,Small
16705.10312,No,Extended,Bachelor,Employed,M,74900,Suburban,Married,208,31,63,0,6,998.4,Medsize
31864.8589,No,Extended,Doctor,Employed,M,23576,Urban,Married,89,8,72,0,2,383.508096,Medsize
3708.811428,No,Extended,High School or Below,Disabled,F,23393,Suburban,Married,95,26,37,0,1,456,Medsize
7203.133626,No,Extended,Master,Unemployed,F,0,Rural,Married,95,3,29,0,9,149.843223,Medsize
2649.658715,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,73,3,93,0,1,350.4,Medsize
6991.614179,No,Extended,Master,Employed,F,66346,Rural,Married,87,15,7,1,4,78.179743,Large
3380.712383,No,Extended,Bachelor,Employed,M,58109,Suburban,Divorced,86,9,6,0,1,412.8,Medsize
20096.89337,Yes,Basic,High School or Below,Employed,F,92766,Suburban,Married,71,17,15,0,2,379.029102,Large
24706.92011,No,Basic,High School or Below,Medical Leave,M,26307,Urban,Married,73,26,1,0,2,313.192439,Medsize
7416.466665,No,Basic,Bachelor,Unemployed,M,0,Urban,Married,69,6,52,0,2,238.057939,Medsize
5605.380417,No,Basic,High School or Below,Employed,F,21171,Suburban,Divorced,72,2,40,0,3,345.6,Large
13749.37083,No,Premium,College,Employed,F,82753,Rural,Married,114,3,42,0,2,264.666921,Medsize
2203.588481,No,Basic,College,Unemployed,F,0,Suburban,Single,64,8,12,0,1,757.206098,Small
3369.71211,No,Extended,Bachelor,Employed,M,39754,Rural,Married,85,2,35,0,1,62.282034,Medsize
7296.493236,No,Basic,College,Unemployed,F,0,Suburban,Divorced,67,29,88,0,2,321.6,Medsize
7840.646748,No,Extended,Bachelor,Unemployed,F,0,Suburban,Single,76,17,34,1,2,364.8,Large
14837.50253,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,70,18,46,0,2,712.619939,Medsize
7441.004843,No,Basic,College,Employed,F,91915,Rural,Divorced,186,0,91,0,1,93.56694,Medsize
11981.98481,Yes,Basic,Master,Retired,F,21514,Urban,Married,62,0,59,0,2,257.248789,Medsize
4163.04081,No,Basic,College,Employed,F,43276,Suburban,Married,104,16,11,0,1,499.2,Large
8054.982035,No,Premium,High School or Below,Employed,F,75531,Suburban,Single,102,2,13,0,4,489.6,Medsize
22658.53652,Yes,Basic,Bachelor,Retired,M,23665,Suburban,Married,67,19,50,0,2,404.817249,Medsize
4048.722426,No,Premium,Bachelor,Unemployed,F,0,Suburban,Single,118,9,26,0,1,566.4,Small
10288.92495,No,Extended,Bachelor,Employed,F,96337,Suburban,Married,127,19,12,0,3,609.6,Medsize
21920.81339,No,Basic,High School or Below,Employed,M,60180,Suburban,Married,183,14,70,0,2,988.533256,Medsize
16468.22079,Yes,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,63,4,52,0,2,685.12694,Medsize
5167.357134,No,Basic,Master,Employed,M,30376,Suburban,Single,66,26,16,0,6,316.8,Small
5757.442258,Yes,Basic,Master,Employed,M,88997,Rural,Divorced,72,9,71,0,3,174.041566,Small
2487.777024,No,Basic,Bachelor,Employed,M,69236,Rural,Married,63,31,83,1,1,110.868874,Medsize
14594.45235,No,Basic,Bachelor,Disabled,F,27627,Suburban,Married,63,10,43,0,2,453.6,Small
5320.343098,No,Basic,Bachelor,Employed,M,77524,Rural,Married,68,12,95,3,6,64.799325,Small
2442.200921,No,Basic,High School or Below,Employed,F,75449,Rural,Divorced,61,3,31,0,1,130.775164,Medsize
5142.389806,No,Extended,Bachelor,Employed,F,35666,Rural,Divorced,131,12,76,0,1,312.110029,Small
2511.944048,No,Basic,College,Medical Leave,M,17658,Suburban,Married,65,10,44,0,1,312,Large
2629.315549,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,71,0,44,0,1,340.8,Large
2449.128459,No,Basic,College,Medical Leave,M,20567,Suburban,Married,72,24,76,4,1,345.6,Large
4061.997378,No,Basic,College,Employed,F,30061,Suburban,Single,104,4,22,0,1,499.2,Large
5252.511788,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,74,32,62,0,3,532.8,Medsize
4372.194536,No,Basic,Bachelor,Medical Leave,M,20354,Suburban,Married,116,23,0,0,1,556.8,Medsize
15320.21872,No,Basic,Bachelor,Employed,M,36637,Suburban,Married,192,28,52,0,3,921.6,Medsize
9657.579498,Yes,Extended,High School or Below,Unemployed,M,0,Suburban,Married,131,34,61,0,9,628.8,Medsize
2472.469209,Yes,Basic,College,Employed,F,63860,Urban,Married,62,26,81,0,1,208.598246,Medsize
6191.402312,No,Basic,College,Unemployed,M,0,Suburban,Married,199,4,29,3,1,955.2,Medsize
13583.6249,No,Premium,High School or Below,Employed,M,58544,Suburban,Married,114,19,48,0,2,769.788818,Medsize
27528.31132,No,Extended,High School or Below,Employed,F,54586,Rural,Married,76,1,91,0,2,122.590766,Large
2952.581331,No,Basic,High School or Below,Employed,F,57248,Suburban,Married,74,31,17,0,1,355.2,Small
4949.389491,No,Extended,Bachelor,Unemployed,F,0,Suburban,Single,134,15,3,0,1,964.8,Small
8209.924674,No,Basic,Bachelor,Employed,M,66037,Rural,Married,69,2,83,0,2,69.004181,Medsize
4170.687348,Yes,Basic,Master,Employed,F,29462,Suburban,Single,107,28,23,1,1,513.6,Large
20600.23958,No,Extended,Bachelor,Employed,M,64541,Urban,Married,86,16,43,0,2,256.279637,Small
2858.087414,No,Basic,Master,Employed,F,27382,Rural,Married,71,33,35,0,1,134.104322,Medsize
6282.082435,No,Extended,Bachelor,Employed,F,32311,Urban,Married,79,10,23,0,3,207.289724,Large
2776.842204,No,Extended,College,Medical Leave,M,23830,Suburban,Married,76,24,22,1,1,364.8,Medsize
14194.15441,No,Basic,High School or Below,Employed,F,88178,Suburban,Married,70,32,78,0,2,336,Medsize
9726.551005,No,Extended,Master,Employed,F,72236,Suburban,Married,80,2,29,0,2,518.064733,Medsize
8099.466122,No,Basic,Bachelor,Unemployed,F,0,Urban,Divorced,112,19,42,0,6,438.812143,Medsize
5020.473987,No,Basic,College,Employed,M,67890,Urban,Married,63,23,26,0,3,174.08854,Medsize
4834.710493,Yes,Basic,College,Employed,F,38713,Suburban,Divorced,66,31,69,4,6,316.8,Medsize
17625.53763,No,Basic,Bachelor,Employed,F,77803,Urban,Married,63,30,18,0,2,217.554695,Medsize
11009.13049,Yes,Premium,Bachelor,Employed,F,51643,Suburban,Single,283,16,43,0,1,1358.4,Medsize
4502.207001,No,Premium,College,Employed,F,46402,Urban,Married,113,7,2,0,1,476.385575,Medsize
10570.7888,No,Extended,Bachelor,Employed,M,92044,Urban,Married,132,7,77,0,3,617.288574,Medsize
10614.64457,No,Extended,College,Medical Leave,M,16040,Suburban,Divorced,96,29,93,0,2,611.476898,Medsize
11436.42994,No,Extended,College,Unemployed,M,0,Suburban,Single,135,12,84,4,2,980.52817,Small
4458.113369,Yes,Basic,Bachelor,Retired,M,17622,Suburban,Divorced,65,1,36,1,3,312,Medsize
5558.31428,No,Premium,Bachelor,Unemployed,F,0,Suburban,Single,188,5,61,4,1,2156.011022,Medsize
5169.49937,Yes,Basic,High School or Below,Medical Leave,M,12430,Suburban,Single,73,22,13,0,4,350.4,Medsize
7840.165778,Yes,Extended,College,Employed,M,58414,Suburban,Single,210,7,24,2,1,1008,Small
24108.30057,No,Basic,Bachelor,Disabled,F,17257,Suburban,Single,70,1,88,0,2,551.132139,Small
5638.046345,No,Basic,College,Employed,F,70492,Urban,Divorced,70,29,82,0,7,328.362698,Medsize
7680.147853,No,Extended,College,Employed,M,68229,Suburban,Married,96,11,41,0,5,460.8,Medsize
8409.067687,No,Basic,High School or Below,Employed,F,33397,Suburban,Married,106,31,15,0,5,508.8,Medsize
12341.83389,No,Basic,Bachelor,Employed,M,72503,Urban,Single,106,29,99,0,2,295.821353,Large
2611.128028,No,Basic,Master,Employed,F,90349,Suburban,Divorced,64,31,77,0,1,435.7186,Medsize
6081.481291,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,87,24,23,0,7,626.4,Large
4416.345862,No,Basic,College,Employed,M,25480,Urban,Married,117,26,49,3,1,486.545439,Small
10932.21496,No,Basic,College,Employed,F,72462,Urban,Married,68,8,70,0,2,272.737308,Medsize
5427.174517,No,Basic,College,Medical Leave,F,27677,Suburban,Married,72,10,82,1,3,345.6,Medsize
6190.316839,No,Extended,High School or Below,Medical Leave,M,25743,Suburban,Married,79,13,63,0,8,596.2476,Large
4523.752381,No,Basic,High School or Below,Employed,M,74935,Rural,Married,112,15,62,0,1,192.859737,Medsize
2482.38724,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,71,13,50,0,1,511.2,Medsize
6903.946532,No,Extended,High School or Below,Medical Leave,F,15921,Suburban,Married,92,9,12,1,4,571.549745,Small
21740.02913,No,Extended,High School or Below,Employed,F,30095,Suburban,Married,136,0,94,0,2,652.8,Medsize
37939.48817,No,Basic,High School or Below,Employed,F,20587,Urban,Married,106,14,21,0,2,363.77598,Small
31215.68581,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,117,9,12,0,2,1227.822079,Medsize
8482.456771,No,Premium,High School or Below,Employed,F,29628,Suburban,Married,106,29,45,0,9,763.2,Medsize
8490.284985,No,Extended,Bachelor,Disabled,M,28677,Rural,Divorced,78,3,30,0,2,131.515739,Medsize
8886.610685,No,Premium,High School or Below,Employed,M,87094,Rural,Single,113,20,17,1,5,64.894362,Medsize
4670.953723,No,Basic,College,Unemployed,F,0,Urban,Divorced,64,25,89,0,4,181.810486,Medsize
10209.9339,No,Extended,High School or Below,Employed,M,43736,Suburban,Married,128,0,88,0,3,614.4,Medsize
4118.588554,Yes,Premium,Bachelor,Employed,F,69379,Suburban,Single,103,14,79,0,1,494.4,Medsize
7409.586372,No,Basic,High School or Below,Employed,F,80415,Urban,Single,62,24,15,0,2,281.372658,Medsize
3803.79853,No,Extended,High School or Below,Employed,M,26050,Suburban,Married,97,4,51,0,1,465.6,Small
12157.32992,Yes,Premium,High School or Below,Employed,M,57449,Suburban,Single,103,6,28,0,2,494.4,Medsize
28119.28723,No,Extended,Bachelor,Employed,F,68211,Suburban,Married,99,9,21,0,2,475.2,Small
8219.358756,No,Premium,Bachelor,Employed,F,28445,Urban,Married,103,18,72,0,6,427.762841,Medsize
4803.24007,No,Basic,College,Employed,F,37313,Urban,Single,62,34,39,0,6,246.57631,Medsize
10865.86075,No,Premium,High School or Below,Unemployed,M,0,Suburban,Single,110,27,48,1,2,1066.913401,Large
3425.73115,No,Extended,College,Employed,F,29194,Urban,Single,89,28,31,0,1,424.466821,Medsize
8609.158215,Yes,Basic,Bachelor,Employed,F,79090,Urban,Married,107,2,74,0,3,289.040734,Medsize
4605.036646,Yes,Basic,College,Medical Leave,F,22571,Suburban,Single,63,29,51,0,9,302.4,Large
18634.72656,No,Extended,College,Unemployed,M,0,Suburban,Single,139,16,33,0,2,1066.63167,Medsize
3465.52691,No,Extended,Master,Employed,F,48744,Suburban,Single,86,3,59,0,1,412.8,Small
2478.180205,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,71,24,32,0,1,511.2,Large
5792.439588,No,Basic,College,Employed,M,29530,Urban,Married,74,31,79,0,4,222.478994,Medsize
5548.031892,Yes,Basic,Bachelor,Employed,M,67798,Suburban,Divorced,69,1,78,0,9,331.2,Medsize
3443.301126,No,Extended,Bachelor,Medical Leave,M,16208,Suburban,Married,93,22,20,0,1,446.4,Large
4529.072491,No,Premium,College,Employed,F,94757,Rural,Married,112,0,25,0,1,5.453269,Medsize
5597.12496,Yes,Extended,High School or Below,Employed,F,37995,Suburban,Married,139,16,50,0,1,667.2,Medsize
2616.613903,Yes,Basic,College,Employed,M,72302,Suburban,Divorced,66,6,27,0,1,316.8,Medsize
10506.88413,No,Extended,College,Employed,M,37934,Urban,Divorced,137,2,58,1,8,385.440163,Medsize
10758.65568,No,Extended,High School or Below,Retired,M,19382,Suburban,Married,94,31,18,0,2,676.8,Medsize
5498.661301,No,Basic,Bachelor,Employed,M,33191,Suburban,Married,70,9,80,0,9,443.53718,Medsize
2791.880258,No,Basic,College,Employed,M,72389,Urban,Married,70,3,76,0,1,206.158416,Medsize
5176.157299,No,Basic,Master,Employed,F,91475,Rural,Divorced,64,28,35,0,3,73.295606,Medsize
8166.878898,No,Premium,College,Unemployed,M,0,Suburban,Single,111,2,29,0,3,799.2,Medsize
4267.076892,No,Basic,Bachelor,Employed,F,43682,Rural,Married,107,12,73,0,1,148.003496,Medsize
5217.513287,Yes,Basic,Bachelor,Employed,F,39854,Urban,Divorced,66,6,4,0,7,261.930545,Medsize
7807.216137,No,Extended,Master,Employed,M,52162,Urban,Divorced,99,1,63,0,4,251.152889,Large
5058.927182,No,Extended,High School or Below,Unemployed,F,0,Suburban,Married,134,32,27,0,1,643.2,Small
7772.579276,No,Basic,College,Employed,M,74755,Suburban,Divorced,195,10,10,0,1,1404,Medsize
11533.96706,No,Extended,College,Employed,M,85339,Urban,Married,95,6,43,0,2,392.7457,Small
5073.282126,Yes,Extended,Doctor,Employed,M,57709,Suburban,Married,125,10,26,0,1,600,Medsize
4636.54647,Yes,Basic,College,Retired,M,26802,Suburban,Married,66,7,43,1,5,316.8,Medsize
5296.838482,No,Basic,Master,Unemployed,M,0,Rural,Divorced,73,33,44,0,3,152.080908,Large
6273.911874,Yes,Extended,College,Retired,F,18577,Suburban,Divorced,86,21,76,0,6,412.8,Medsize
8002.308333,Yes,Basic,College,Unemployed,F,0,Suburban,Married,107,3,65,0,3,513.6,Medsize
15563.36944,No,Premium,Bachelor,Unemployed,F,0,Suburban,Married,253,15,40,5,7,1214.4,Medsize
4723.821588,No,Premium,Bachelor,Employed,F,21546,Suburban,Married,119,20,66,1,1,625.395925,Medsize
8436.350708,No,Basic,Bachelor,Employed,F,49182,Rural,Married,70,6,86,0,2,165.410515,Medsize
